,tweets,label
5616,madre mía a veces pienso que nos vamos a extinguir de verdad por cosas como estas,1
5617,madre mía no querría yo esas arrugas siendo tan joven ,1
5618,madre mía vete dentro de mi casa y ocúpate de tus labores propias ,1
5619,madre mía vete dentro de mi casa y ocúpate de tus labores propias del telar así como de la rueca desde ahora el relato estará al cuidado de los hombres ,1
5620,madre mía vete dentro de mi casa y ocúpate de tus labores propias del telar así como de la rueca desde ahora el relato estará al cuidado de los hombres ,1
5621,madre sumisa abnegada y un padre autoritario manipulador ,1
5622,mal de muchos consuelo de tontos,0
5623,mala madre  no existe vergüenza,1
5624,mala madre te voy a quitar a tus hijos,1
5625,mala mujer no lo calientan sin que te jode el jefe,1
5626,mala mujer no lo calientan sin que te jode el jefe,1
5627,mala mujer no me amas,1
5628,mala mujer no tienes corazón,1
5629,mala mujer no tienes corazón,1
5630,mala mujer no tienes corazón,1
5631,malas mujeres,1
5632,maldita  tu mujer es una prostituta,1
5633,maldita ansiedad me consumé,0
5634,maldita bruja,1
5635,maldita ciudad que por todos lados se inunda,0
5636,maldita descarada  eres tan bronca ,1
5637,maldita descarada  eres tan bronca de mis besos  ya no salga contigo  dile a tu esposo,1
5638,maldita descarada  eres una chica mala  eres una chica mala  eres una chica mala  eres una bruja que abusa,1
5639,maldita descarada  eres una chica mala  eres una mala peligrosa peligrosa,1
5640,maldita descarada  eres una mala peligrosa peligrosa  oye quien te crees atropellando  al que ves  presumes pero eres poca cosa,1
5641,maldita descarada  eres una mala peligrosa peligrosa  oye quien te crees atropellando  al que ves  presumes pero eres poca cosa,1
5642,maldita descarada  pero son casadas,1
5643,maldita descarada  pero yo quiero  sola ese culo,1
5644,maldita descarada  pero yo quiero  sola ese culo,1
5645,maldita descarada  yo te llamé y te lo creo en televisión  te te quiero ver  porque un bellaqueo bien te vas a chingar a tu madre,1
5646,maldita eres,1
5647,maldita flor,1
5648,maldita loca,1
5649,maldita mujer no vale,1
5650,maldita mujer y la antipatía,1
5651,maldita mujer,1
5652,maldita perra en el capitolio,1
5653,maldita perra,1
5654,maldita perra,1
5655,maldita puta  conmigo y tú lo qe pase  esta noche me perteneces,1
5656,maldita puta,1
5657,maldita tu,1
5658,maldita tu,1
5659,mama cuando yo te lo ponga,1
5660,mama cuando yo te lo ponga,1
5661,mama luchaa ona  no se por que no trabajan en vez de subir fotos viejas flojas ponganse a trabajar,1
5662,mamá soy adicto a las miches nacas,0
5663,mamá tqm pero ya me quiero ir de mi perra casa,0
5664,mamá voy por el refresco a una tienda detulum ,0
5665,mamá chinga mil veces a toda tu reputísima madre te odio maldita bastarda ojalá y te estés sintiendo peor que yo por todas las mierdas que me causaste,1
5666,mamadora e imbécil combo ganador,1
5667,mamadora ofendida por cualquier pendejada y pagafantas desesperado dándole la razón los dos en el mismo tuit,1
5668,mamasita a que horas vas por el pan,1
5669,mamasita llevas falda muy corta,1
5670,mami  te entregue mi chile,1
5671,mami  yo puedo matarla contigo,1
5672,mami  yo te daré,1
5673,mami te puse una trampa,1
5674,mami te salvará,0
5675,mamona como sea,1
5676,mandarlas a devolución,1
5677,manejar crudo es algo que no le deseo ni a mi peor enemix,0
5678,maniática  cuando te hago mía,1
5679,mano sobre mano como mujer de escribano,0
5680,manos blancas no ofenden,0
5681,mañana doy clases de un tema de matemáticas que es buen fácil y me gusta un buen ya quieroooo,0
5682,mañana es una excusa maravillosa no crees,0
5683,mañana no voy a poder con mi vida,0
5684,mañana otra vez a clases de una carrera que no me gusta ,0
5685,maquillate para que te veas bonita ,1
5686,maquillate van a decir que estás dejada,1
5687,marcada la panocha en esos mahone,1
5688,marido celoso no tiene reposo,0
5689,marla era un 10 en tetas y un 0 en cerebro,1
5690,marzo ventoso y abril lluvioso hacen a mayo florido y hermoso,0
5691,más atenta a el hombre que ama al sexo,0
5692,más bien habla de lo mal que está el cabron para aprovecharse de ellas,0
5693,más bruta que el cántaro,1
5694,más bruta que el cántaro,1
5695,más de un hombre hubiera sido peor si su fortuna hubiese sido mejor,0
5696,más desvaría quien de toda mujer no desconfía,1
5697,mas estése callada,1
5698,más honran buenos vestidos que buenos apellidos,0
5699,más le vale a un hombre tener la boca cerrada y que los demás le crean tonto que abrirla y que los demás se convenzan de que lo es,0
5700,más mató la cena que sanó avicena,0
5701,más rápido se coge al mentiroso que al cojo,0
5702,más sabe el diablo por viejo que por diablo,0
5703,más sabe el loco en su casa que el cuerdo en la ajena,0
5704,más se hace de ser una zorra,1
5705,más se hace de ser una zorra,1
5706,más traiciones se cometen por debilidad que por un propósito firme de hacer traición,0
5707,más trazas inventa en cinco minutos una mujer que el diablo en un mes ,1
5708,más vale bien comido que bien vestido,0
5709,más vale buena esperanza que ruin posesión,0
5710,más vale caer en gracia que ser gracioso,0
5711,más vale estar solo que mal acompañado,0
5712,más vale feo y bueno que guapo y perverso,0
5713,más vale malo conocido que bueno por conocer,0
5714,más vale maña que fuerza,0
5715,más vale pájaro en mano que ciento volando,0
5716,más vale prevenir que curar,0
5717,más vale ser cabeza de ratón que cola de león,0
5718,más vale tarde que nunca,0
5719,más vale un toma que dos te daré,0
5720,más valía llorarlas muertas que no en ajeno poder,1
5721,más veces descubrimos nuestra sabiduría con nuestros disparates que con nuestra ilustración,0
5722,mata esta muchacha,1
5723,mátala  en las nalgas,1
5724,mátala  en las nalgas,1
5725,mátala  no me puedo contener,1
5726,mátala mátala mátala ,1
5727,matar a las mujeres,1
5728,matar a las mujeres,1
5729,matar es una estupidez nunca debe hacerse nada de lo que no se pueda hablar en la sobremesa,0
5730,mataría a mi hermana si ella fuese a trabajar,1
5731,matate morra nomas vienes hacerle daño a la sociedad,1
5732,matate morra pon el ejemplo,1
5733,me abandonaste  pinche alcohólica,1
5734,me acaba de tronar horrible la espalda creo que ya me voy a morir,0
5735,me acaban de chingar 6000 puta vida,0
5736,me acaban de mandar más de 200 follows de bots en twitch y como 5 weyes tirandome mierda jajaja,0
5737,me acabo de aprender las escalas mayores más facil que en clase alv jajaja,0
5738,me acabo de aventar toda esa historia pinche morra pendeja ofendida por un meme jajajajajaja,1
5739,me acabo de mamar media botella de smirnoff tamarindo ,0
5740,me acabo de medir una camisa del monterrey que no me quedaba y ya me queda ,0
5741,me aceptarías un beso,0
5742,me adoras  pinche alcohólica  desgraciada,1
5743,me adoras  pinche alcohólica  inmadura  desgraciada  mía,1
5744,me ahorro mis comentarios no vaya a ser que por llamar sexy a una mujer me tachen de feminicida serial,1
5745,me anuncian la muerte de uno cuya presencia no me entusiasmaba y pienso yo no pedía tanto,0
5746,me atrevería a aventurar que anónimo que tantos poemas escribió sin firmarlos era a menudo unamujer,0
5747,me ba a dar una moneda siono pinche bieja mamadora,1
5748,me cae bien gorda la gente que trata de la verga a su mamápapá y comparte mamadas de que yo por mi mamá daría la vida aunque peleemos groseros hipócritas,0
5749,me caga el ear rape cada que quiero abrir una historia en facebook o insta dejen de poner su musica culera que nadie le gusta ,0
5750,me caga esta vida de pobre me quiero tunear todaaaaa,1
5751,me caga estar bien agusto en un lugar y que llegue gente con niños tan irónico como ser pobre y clasista,0
5752,me caga la frase échale ganas  wey y si no quiero y si solo quiero quejarme a gusto sin las putas frases motivadoras,0
5753,me caga que en el trabajo me digan oye no hagas esto porque ahí está tal persona y es mamona y yo digo  que tiene si se molesta la persona al fin y al cabo ni modos que  no haga mi trabajo,0
5754,me caga que no pongan las pesas en sus pinches lugar alv,0
5755,me caga que se hagan las victimas pero a la vez me da risa,1
5756,me caga soñarte y despertar así de putas mal ,0
5757,me cagan en supremacia está puta gente hasta cuándo seguirán alzándose el cuello por el dinero de todos los que trabajamos de verdad ,0
5758,me cagan esos pinches equipos que se tiran para atrás que juegan al pelotazo pinche idea mediocre,0
5759,me cagan esos pinches maestros que suben foto del momento de su vacunación pinches ridículos,0
5760,me cagan las chichonas ya lo había dicho vrdd ,1
5761,me cagan las personas q dicen ser más buenas vibras que nada y siempre son las más mierdas,0
5762,me cagan las personas que ahuevo quieren creer que tienen depresión o ansiedad nomás porque creen que serían como un perfil de tumblr o cualquier moda pendeja de social media váyanse a la verga pónganse a trapear,0
5763,me cagan las pinches materias de relleno,0
5764,me cagan las viejas que ahuevo quieren marcar territorio con sus vatos en el gym cariño si tú novio te va a engañar lo hará aunque te la pases sobre de él,1
5765,me cagan los policías que quieren hacerte sentir menos por fumar marihuana ellos se meten otras cosas peores y se supone que son los que nos cuidan pinches doble moral,0
5766,me cagan todos esos cabrones hombres y mujeres que usan el food de instagram para publicar fotos de ellos en poca ropa quiero ver unas hamburguesas no sus cuerpos de playa ricardo y karen,0
5767,me cagan dejen esa mentalidad tan mediocre el peor fue y saldrá de mis impuestos sí puñeton no sólo tú pagas impuestos y el bien no es para una sola persona sino un conjunto dé también me caga que varias mujeres dejaban comentarios así ya pinches callense alv caen mal,0
5768,me casé contigo pa mí no pa que andes enseñando ,1
5769,me casé contigo pa mí no paque andes enseñando ,1
5770,me chingo a tu puta,1
5771,me clavo las feas los sabados por la noche,1
5772,me coquetea  no te hagas,0
5773,me creas ansiedad en serio tendrás que quitarme la culpa tú a mí o eres muy impoluta o una solemne gilipollas eres una cobarde algún día me iré me ,1
5774,me da miedo que existan personas que odien más a las feministas que a los mismos violadores,0
5775,me da miedo que hables de mi como tus amigos hablan de otras niñas,0
5776,me da mucho gusto amarme tanto estoy tan enamorada de mi que no tolero nada y mando alv en caliente a quien sea ,0
5777,me dan mucha tristeza por que destruyen su dignidad humana les falta mucho amor,1
5778,me dan pena las morras o vatos que suben fotos sexys de caption tipo apoco no me aguantas un berrinche no wey callate el hocico ni te hablaría por tu manera de llamar la atención,0
5779,me das asco por que estas gorda,1
5780,me debería ir a mi casa hacer algunas compras dormir o ver una película o algo como la pinche gente normal pero me gusta el pedo y el olor a la cagada en fin vámonos salachingada ,0
5781,me declaro fan de ted lasso no mamar que buena es,0
5782,me dejo contento,0
5783,me dí cuenta que cada vez que siento que me esta llevando la chingada soy más persistente ,0
5784,me di cuenta que eres una sucia perra traicionera,1
5785,me dice que no me da el culo si no es en hoteles o en el grand melier,1
5786,me dijeron que trabajaba por que yo quería lo sé pero nunca se me ha dado eso de estirar la mano ni siquiera con mi papá desde los 14 empecé a trabajar y nunca he dejado de hacerlo me gusta ser productiva y ganar mi ,0
